Date,amount
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-12
2020-10-20T05:09:35.470Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:22.287Z,-12
2021-01-05T10:36:37.573Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:32.324Z,-12
2020-11-10T12:39:32.643Z,-12
2021-01-05T10:36:37.573Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:32.324Z,-12
2021-01-05T10:36:37.573Z,-12
2020-09-16T17:12:32.324Z,-12
2020-10-20T05:09:35.470Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:22.287Z,-12
2020-10-20T05:09:35.470Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:22.287Z,-12
2021-01-05T10:36:37.573Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:32.324Z,-12
2020-09-16T17:12:22.287Z,-12
2020-09-16T17:12:22.287Z,-12
2020-10-20T05:09:35.470Z,-12
2020-09-16T17:12:22.287Z,-12
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-13
2020-09-16T17:12:22.287Z,-13
2021-01-05T10:36:37.573Z,-13
2020-09-16T17:12:22.287Z,-13
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-13
2020-09-16T17:12:32.324Z,-13
2020-11-10T12:39:32.643Z,-13
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-13
2020-09-16T17:12:22.287Z,-13
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-13
2020-09-16T17:12:22.287Z,-13
2020-09-16T17:12:22.287Z,-13
2020-09-16T17:12:22.287Z,-13
2020-09-16T17:12:32.324Z,-13
2021-01-05T10:36:37.573Z,-13
2020-09-16T17:12:32.324Z,-13
2021-01-05T10:36:37.573Z,-13
2020-10-20T05:09:35.470Z,-13
2020-09-16T17:12:22.287Z,-13
2020-09-16T17:12:32.324Z,-13
2021-01-05T10:36:37.573Z,-13
2020-11-10T12:39:32.643Z,-13
2020-09-16T17:12:32.324Z,-13
2020-09-16T17:12:22.287Z,-13
2020-10-20T05:09:35.470Z,-13
2020-09-16T17:12:22.287Z,-13
2020-09-16T17:12:22.287Z,-13
2021-01-05T10:36:37.573Z,-13
2021-01-05T10:36:37.573Z,-14
2020-09-16T17:12:32.324Z,-14
2021-01-05T10:36:37.573Z,-14
2021-01-05T10:36:37.573Z,-14
2021-01-05T10:36:37.573Z,-14
2020-09-16T17:12:32.324Z,-14
2020-09-16T17:12:32.324Z,-14
2020-09-16T17:12:22.287Z,-14
2021-01-05T10:36:37.573Z,-14
2020-09-16T17:12:32.324Z,-14
2020-09-16T17:12:32.324Z,-14
2021-01-05T10:36:37.573Z,-14
2021-01-05T10:36:37.573Z,-14
2020-09-16T17:12:22.287Z,-14
2021-01-05T10:36:37.573Z,-14
2020-09-16T17:12:22.287Z,-14
2021-01-05T10:36:37.573Z,-14
2021-01-05T10:36:37.573Z,-14
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:32.324Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:32.324Z,-15
2021-01-05T10:36:37.573Z,-15
2020-09-16T17:12:22.287Z,-15
2021-01-05T10:36:37.573Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2021-01-05T10:36:37.573Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:22.287Z,-15
2020-09-16T17:12:32.324Z,-16
2020-11-10T12:39:32.643Z,-16
2020-09-16T17:12:32.324Z,-16
2020-09-16T17:12:22.287Z,-16
2021-01-05T10:36:37.573Z,-16
2020-09-16T17:12:22.287Z,-16
2020-09-16T17:12:32.324Z,-16
2021-01-05T10:36:37.573Z,-16
2020-09-16T17:12:22.287Z,-16
2021-01-05T10:36:37.573Z,-16
2021-01-05T10:36:37.573Z,-16
2020-09-16T17:12:32.324Z,-16
2020-09-16T17:12:32.324Z,-16
2020-09-16T17:12:22.287Z,-16
2020-09-16T17:12:22.287Z,-16
2020-09-16T17:12:22.287Z,-16
2020-09-16T17:12:32.324Z,-16
2020-09-16T17:12:22.287Z,-16
2021-01-05T10:36:37.573Z,-16
2021-01-05T10:36:37.573Z,-16
2021-01-05T10:36:37.573Z,-16
2021-01-05T10:36:37.573Z,-16
2020-09-16T17:12:32.324Z,-16
2021-01-05T10:36:37.573Z,-17
2021-01-05T10:36:37.573Z,-17
2020-09-16T17:12:32.324Z,-17
2020-09-16T17:12:32.324Z,-17
2020-09-16T17:12:32.324Z,-17
2021-01-05T10:36:37.573Z,-17
2020-11-10T12:39:32.643Z,-17
2021-01-05T10:36:37.573Z,-17
2021-01-05T10:36:37.573Z,-17
2020-09-16T17:12:22.287Z,-17
2021-01-05T10:36:37.573Z,-17
2021-01-05T10:36:37.573Z,-17
2020-09-16T17:12:32.324Z,-17
2020-09-16T17:12:32.324Z,-17
2020-09-16T17:12:32.324Z,-17
2020-09-16T17:12:22.287Z,-17
2020-10-20T05:09:35.470Z,-17
2021-01-05T10:36:37.573Z,-17
2020-09-16T17:12:32.324Z,-17
2020-09-16T17:12:32.324Z,-17
2021-01-05T10:36:37.573Z,-17
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:32.324Z,-18
2021-01-05T10:36:37.573Z,-18
2020-10-20T05:09:35.470Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2020-10-20T05:09:35.470Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2020-11-10T12:39:32.643Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:32.324Z,-18
2020-11-10T12:39:32.643Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:32.324Z,-18
2020-09-16T17:12:32.324Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2021-01-05T10:36:37.573Z,-18
2020-09-16T17:12:32.324Z,-18
2020-09-16T17:12:32.324Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:22.287Z,-18
2020-09-16T17:12:32.324Z,-18
2020-09-16T17:12:32.324Z,-18
2020-09-16T17:12:32.324Z,-18
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2021-01-05T10:36:37.573Z,-19
2020-10-20T05:09:35.470Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-11-10T12:39:32.643Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-10-20T05:09:35.470Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2021-01-05T10:36:37.573Z,-19
2020-11-10T12:39:32.643Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-11-10T12:39:32.643Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-11-10T12:39:32.643Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-11-10T12:39:32.643Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-10-20T05:09:35.470Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-10-20T05:09:35.470Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-11-10T12:39:32.643Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-11-10T12:39:32.643Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-11-10T12:39:32.643Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-11-10T12:39:32.643Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-11-10T12:39:32.643Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2021-01-05T10:36:37.573Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:22.287Z,-19
2020-09-16T17:12:32.324Z,-19
2020-09-16T17:12:32.324Z,-19
2020-11-10T12:39:32.643Z,-19
2020-11-10T12:39:32.643Z,-19
2020-09-16T17:12:22.287Z,-19
2020-10-20T05:09:35.470Z,-19
2020-09-16T17:12:22.287Z,-19
